path,label,speaker_id,fake_level,duration,source_dataset,audio_base_id
train\real\LibriTTS\8008\8008_271817_000001_000002_006505.wav,real,8008,0,5.525,LibriTTS,8008_271817_000001_000002
train\real\LibriTTS\4629\4629_19366_000005_000000_006506.wav,real,4629,0,6.506,LibriTTS,4629_19366_000005_000000
train\real\LibriTTS\337\337_126286_000008_000000_006507.wav,real,337,0,7.59,LibriTTS,337_126286_000008_000000
train\real\LibriTTS\8635\8635_295759_000033_000002_006508.wav,real,8635,0,5.559,LibriTTS,8635_295759_000033_000002
train\real\LibriTTS\8459\8459_285173_000005_000001_006509.wav,real,8459,0,7.618,LibriTTS,8459_285173_000005_000001
train\real\LibriTTS\5935\5935_55927_000011_000003_006510.wav,real,5935,0,8.757,LibriTTS,5935_55927_000011_000003
train\real\LibriTTS\7688\7688_112187_000026_000000_006511.wav,real,7688,0,6.198,LibriTTS,7688_112187_000026_000000
train\real\LibriTTS\663\663_128990_000009_000000_006512.wav,real,663,0,9.397,LibriTTS,663_128990_000009_000000
train\real\LibriTTS\1448\1448_135894_000037_000001_006513.wav,real,1448,0,6.676,LibriTTS,1448_135894_000037_000001
train\real\LibriTTS\1448\1448_135894_000037_000001_006514.wav,real,1448,0,8.212,LibriTTS,1448_135894_000037_000001
train\real\LibriTTS\1913\1913_143521_000007_000004_006515.wav,real,1913,0,6.192,LibriTTS,1913_143521_000007_000004
train\real\LibriTTS\3989\3989_182402_000022_000002_006516.wav,real,3989,0,9.45,LibriTTS,3989_182402_000022_000002
train\real\LibriTTS\1668\1668_136280_000006_000004_006517.wav,real,1668,0,7.405,LibriTTS,1668_136280_000006_000004
train\real\LibriTTS\6981\6981_70843_000103_000000_006518.wav,real,6981,0,5.155,LibriTTS,6981_70843_000103_000000
train\real\LibriTTS\8605\8605_291172_000016_000001_006519.wav,real,8605,0,5.435,LibriTTS,8605_291172_000016_000001
train\real\LibriTTS\8050\8050_110238_000081_000000_006520.wav,real,8050,0,5.315,LibriTTS,8050_110238_000081_000000
train\real\LibriTTS\882\882_123266_000022_000000_006521.wav,real,882,0,8.092,LibriTTS,882_123266_000022_000000
train\real\LibriTTS\7932\7932_93470_000062_000011_006522.wav,real,7932,0,5.52,LibriTTS,7932_93470_000062_000011
train\real\LibriTTS\597\597_134789_000007_000008_006523.wav,real,597,0,9.441,LibriTTS,597_134789_000007_000008
train\real\LibriTTS\4110\4110_11533_000012_000000_006524.wav,real,4110,0,9.974,LibriTTS,4110_11533_000012_000000
train\real\LibriTTS\6555\6555_397_000011_000001_006525.wav,real,6555,0,8.992,LibriTTS,6555_397_000011_000001
train\real\LibriTTS\7752\7752_113336_000001_000000_006526.wav,real,7752,0,5.169,LibriTTS,7752_113336_000001_000000
train\real\LibriTTS\7752\7752_113336_000001_000000_006527.wav,real,7752,0,5.041,LibriTTS,7752_113336_000001_000000
train\real\LibriTTS\5290\5290_39475_000025_000000_006528.wav,real,5290,0,6.864,LibriTTS,5290_39475_000025_000000
train\real\LibriTTS\5290\5290_39475_000025_000000_006529.wav,real,5290,0,6.08,LibriTTS,5290_39475_000025_000000
train\real\LibriTTS\64\64_76974_000007_000000_006530.wav,real,64,0,5.383,LibriTTS,64_76974_000007_000000
train\real\LibriTTS\1571\1571_138486_000000_000005_006531.wav,real,1571,0,6.419,LibriTTS,1571_138486_000000_000005
train\real\LibriTTS\1571\1571_138486_000000_000005_006532.wav,real,1571,0,5.0,LibriTTS,1571_138486_000000_000005
train\real\LibriTTS\5909\5909_107621_000067_000001_006533.wav,real,5909,0,5.688,LibriTTS,5909_107621_000067_000001
train\real\LibriTTS\5622\5622_44585_000026_000000_006534.wav,real,5622,0,5.003,LibriTTS,5622_44585_000026_000000
train\real\LibriTTS\3157\3157_68361_000022_000002_006535.wav,real,3157,0,6.247,LibriTTS,3157_68361_000022_000002
train\real\LibriTTS\3003\3003_14274_000013_000002_006536.wav,real,3003,0,5.338,LibriTTS,3003_14274_000013_000002
train\real\LibriTTS\8080\8080_3961_000055_000000_006537.wav,real,8080,0,8.31,LibriTTS,8080_3961_000055_000000
train\real\LibriTTS\1046\1046_133224_000021_000007_006538.wav,real,1046,0,7.635,LibriTTS,1046_133224_000021_000007
train\real\LibriTTS\6918\6918_61317_000045_000002_006539.wav,real,6918,0,8.777,LibriTTS,6918_61317_000045_000002
train\real\LibriTTS\6620\6620_283138_000007_000002_006540.wav,real,6620,0,9.014,LibriTTS,6620_283138_000007_000002
train\real\LibriTTS\3584\3584_178748_000006_000003_006541.wav,real,3584,0,5.257,LibriTTS,3584_178748_000006_000003
train\real\LibriTTS\7967\7967_117095_000054_000000_006542.wav,real,7967,0,5.034,LibriTTS,7967_117095_000054_000000
train\real\LibriTTS\5054\5054_18527_000017_000004_006543.wav,real,5054,0,5.069,LibriTTS,5054_18527_000017_000004
train\real\LibriTTS\8113\8113_301693_000004_000001_006544.wav,real,8113,0,5.432,LibriTTS,8113_301693_000004_000001
train\real\LibriTTS\100\100_122655_000006_000003_006545.wav,real,100,0,5.099,LibriTTS,100_122655_000006_000003
train\real\LibriTTS\2012\2012_139356_000003_000000_006546.wav,real,2012,0,6.844,LibriTTS,2012_139356_000003_000000
train\real\LibriTTS\3876\3876_174953_000016_000004_006547.wav,real,3876,0,7.745,LibriTTS,3876_174953_000016_000004
train\real\LibriTTS\3876\3876_174953_000016_000004_006548.wav,real,3876,0,5.596,LibriTTS,3876_174953_000016_000004
train\real\LibriTTS\5876\5876_10347_000043_000008_006549.wav,real,5876,0,6.552,LibriTTS,5876_10347_000043_000008
train\real\LibriTTS\5876\5876_10347_000043_000008_006550.wav,real,5876,0,5.891,LibriTTS,5876_10347_000043_000008
train\real\LibriTTS\3549\3549_171171_000017_000005_006551.wav,real,3549,0,5.111,LibriTTS,3549_171171_000017_000005
train\real\LibriTTS\3549\3549_171171_000017_000005_006552.wav,real,3549,0,9.886,LibriTTS,3549_171171_000017_000005
train\real\LibriTTS\3549\3549_173591_000006_000002_006553.wav,real,3549,0,6.794,LibriTTS,3549_173591_000006_000002
train\real\LibriTTS\3549\3549_173591_000006_000002_006554.wav,real,3549,0,5.082,LibriTTS,3549_173591_000006_000002
train\real\LibriTTS\4427\4427_41933_000007_000001_006555.wav,real,4427,0,7.827,LibriTTS,4427_41933_000007_000001
train\real\LibriTTS\70\70_121127_000058_000000_006556.wav,real,70,0,5.294,LibriTTS,70_121127_000058_000000
train\real\LibriTTS\6828\6828_64738_000004_000000_006557.wav,real,6828,0,6.369,LibriTTS,6828_64738_000004_000000
train\real\LibriTTS\3728\3728_105398_000002_000000_006558.wav,real,3728,0,6.271,LibriTTS,3728_105398_000002_000000
train\real\LibriTTS\1018\1018_133447_000054_000004_006559.wav,real,1018,0,5.643,LibriTTS,1018_133447_000054_000004
train\real\LibriTTS\7498\7498_99157_000006_000010_006560.wav,real,7498,0,5.812,LibriTTS,7498_99157_000006_000010
train\real\LibriTTS\3615\3615_14674_000048_000000_006561.wav,real,3615,0,9.378,LibriTTS,3615_14674_000048_000000
train\real\LibriTTS\6927\6927_86045_000022_000007_006562.wav,real,6927,0,9.907,LibriTTS,6927_86045_000022_000007
train\real\LibriTTS\7833\7833_102238_000003_000000_006563.wav,real,7833,0,6.602,LibriTTS,7833_102238_000003_000000
train\real\LibriTTS\7833\7833_102238_000003_000000_006564.wav,real,7833,0,8.005,LibriTTS,7833_102238_000003_000000
train\real\LibriTTS\6120\6120_14976_000019_000000_006565.wav,real,6120,0,5.0,LibriTTS,6120_14976_000019_000000
train\real\LibriTTS\2960\2960_155152_000011_000016_006566.wav,real,2960,0,5.608,LibriTTS,2960_155152_000011_000016
train\real\LibriTTS\4226\4226_12707_000006_000015_006567.wav,real,4226,0,9.948,LibriTTS,4226_12707_000006_000015
train\real\LibriTTS\4226\4226_12707_000006_000015_006568.wav,real,4226,0,5.343,LibriTTS,4226_12707_000006_000015
train\real\LibriTTS\9022\9022_282383_000004_000005_006569.wav,real,9022,0,5.024,LibriTTS,9022_282383_000004_000005
train\real\LibriTTS\9022\9022_282383_000004_000005_006570.wav,real,9022,0,6.012,LibriTTS,9022_282383_000004_000005
train\real\LibriTTS\637\637_127597_000014_000001_006571.wav,real,637,0,8.961,LibriTTS,637_127597_000014_000001
train\real\LibriTTS\1195\1195_130164_000004_000004_006572.wav,real,1195,0,8.986,LibriTTS,1195_130164_000004_000004
train\real\LibriTTS\1195\1195_130164_000004_000004_006573.wav,real,1195,0,5.187,LibriTTS,1195_130164_000004_000004
train\real\LibriTTS\5401\5401_102526_000016_000000_006574.wav,real,5401,0,6.666,LibriTTS,5401_102526_000016_000000
train\real\LibriTTS\3922\3922_715_000111_000000_006575.wav,real,3922,0,5.19,LibriTTS,3922_715_000111_000000
train\real\LibriTTS\2404\2404_141240_000031_000002_006576.wav,real,2404,0,7.861,LibriTTS,2404_141240_000031_000002
train\real\LibriTTS\6555\6555_398_000032_000001_006577.wav,real,6555,0,9.876,LibriTTS,6555_398_000032_000001
train\real\LibriTTS\6555\6555_398_000032_000001_006578.wav,real,6555,0,9.479,LibriTTS,6555_398_000032_000001
train\real\LibriTTS\7704\7704_106974_000013_000000_006579.wav,real,7704,0,5.627,LibriTTS,7704_106974_000013_000000
train\real\LibriTTS\225\225_131276_000004_000002_006580.wav,real,225,0,7.905,LibriTTS,225_131276_000004_000002
train\real\LibriTTS\1392\1392_128226_000038_000000_006581.wav,real,1392,0,7.516,LibriTTS,1392_128226_000038_000000
train\real\LibriTTS\5672\5672_75791_000005_000007_006582.wav,real,5672,0,7.45,LibriTTS,5672_75791_000005_000007
train\real\LibriTTS\5672\5672_75791_000005_000007_006583.wav,real,5672,0,7.867,LibriTTS,5672_75791_000005_000007
train\real\LibriTTS\6395\6395_87997_000007_000007_006584.wav,real,6395,0,8.792,LibriTTS,6395_87997_000007_000007
train\real\LibriTTS\2512\2512_157242_000086_000000_006585.wav,real,2512,0,7.204,LibriTTS,2512_157242_000086_000000
train\real\LibriTTS\666\666_11243_000062_000001_006586.wav,real,666,0,7.546,LibriTTS,666_11243_000062_000001
train\real\LibriTTS\666\666_11243_000062_000001_006587.wav,real,666,0,6.311,LibriTTS,666_11243_000062_000001
train\real\LibriTTS\192\192_128345_000077_000003_006588.wav,real,192,0,5.022,LibriTTS,192_128345_000077_000003
train\real\LibriTTS\1046\1046_133224_000015_000006_006589.wav,real,1046,0,7.602,LibriTTS,1046_133224_000015_000006
train\real\LibriTTS\7314\7314_93277_000009_000000_006590.wav,real,7314,0,5.097,LibriTTS,7314_93277_000009_000000
train\real\LibriTTS\1027\1027_125147_000127_000004_006591.wav,real,1027,0,5.463,LibriTTS,1027_125147_000127_000004
train\real\LibriTTS\6038\6038_56778_000041_000000_006592.wav,real,6038,0,7.353,LibriTTS,6038_56778_000041_000000
train\real\LibriTTS\6038\6038_56778_000041_000000_006593.wav,real,6038,0,5.14,LibriTTS,6038_56778_000041_000000
train\real\LibriTTS\8684\8684_293663_000084_000000_006594.wav,real,8684,0,5.232,LibriTTS,8684_293663_000084_000000
train\real\LibriTTS\6371\6371_63713_000078_000000_006595.wav,real,6371,0,5.07,LibriTTS,6371_63713_000078_000000
train\real\LibriTTS\7540\7540_101258_000024_000000_006596.wav,real,7540,0,6.022,LibriTTS,7540_101258_000024_000000
train\real\LibriTTS\8028\8028_233382_000020_000005_006597.wav,real,8028,0,8.631,LibriTTS,8028_233382_000020_000005
train\real\LibriTTS\8152\8152_282985_000008_000001_006598.wav,real,8152,0,6.187,LibriTTS,8152_282985_000008_000001
train\real\LibriTTS\2204\2204_131732_000050_000003_006599.wav,real,2204,0,6.664,LibriTTS,2204_131732_000050_000003
train\real\LibriTTS\3370\3370_756_000021_000001_006600.wav,real,3370,0,5.6,LibriTTS,3370_756_000021_000001
train\real\LibriTTS\7169\7169_89735_000097_000002_006601.wav,real,7169,0,6.607,LibriTTS,7169_89735_000097_000002
train\real\LibriTTS\816\816_2301_000004_000001_006602.wav,real,816,0,5.769,LibriTTS,816_2301_000004_000001
train\real\LibriTTS\8591\8591_284444_000036_000002_006603.wav,real,8591,0,9.236,LibriTTS,8591_284444_000036_000002
train\real\LibriTTS\8591\8591_284444_000036_000002_006604.wav,real,8591,0,5.3,LibriTTS,8591_284444_000036_000002
train\real\LibriTTS\2137\2137_131751_000014_000001_006605.wav,real,2137,0,5.155,LibriTTS,2137_131751_000014_000001
train\real\LibriTTS\2137\2137_131751_000014_000001_006606.wav,real,2137,0,7.782,LibriTTS,2137_131751_000014_000001
train\real\LibriTTS\2960\2960_155151_000027_000001_006607.wav,real,2960,0,6.17,LibriTTS,2960_155151_000027_000001
train\real\LibriTTS\6701\6701_71401_000066_000001_006608.wav,real,6701,0,5.331,LibriTTS,6701_71401_000066_000001
train\real\LibriTTS\2393\2393_144496_000003_000000_006609.wav,real,2393,0,6.471,LibriTTS,2393_144496_000003_000000
train\real\LibriTTS\8152\8152_258974_000035_000009_006610.wav,real,8152,0,6.819,LibriTTS,8152_258974_000035_000009
train\real\LibriTTS\8152\8152_258974_000035_000009_006611.wav,real,8152,0,5.071,LibriTTS,8152_258974_000035_000009
train\real\LibriTTS\4629\4629_19366_000015_000003_006612.wav,real,4629,0,6.092,LibriTTS,4629_19366_000015_000003
train\real\LibriTTS\6924\6924_291609_000003_000003_006613.wav,real,6924,0,5.205,LibriTTS,6924_291609_000003_000003
train\real\LibriTTS\8718\8718_295446_000005_000000_006614.wav,real,8718,0,7.626,LibriTTS,8718_295446_000005_000000
train\real\LibriTTS\8718\8718_295446_000005_000000_006615.wav,real,8718,0,6.846,LibriTTS,8718_295446_000005_000000
train\real\LibriTTS\7926\7926_254948_000020_000003_006616.wav,real,7926,0,5.387,LibriTTS,7926_254948_000020_000003
train\real\LibriTTS\7926\7926_254948_000020_000003_006617.wav,real,7926,0,7.369,LibriTTS,7926_254948_000020_000003
train\real\LibriTTS\6339\6339_65554_000051_000002_006618.wav,real,6339,0,5.177,LibriTTS,6339_65554_000051_000002
train\real\LibriTTS\6788\6788_92420_000005_000000_006619.wav,real,6788,0,9.864,LibriTTS,6788_92420_000005_000000
train\real\LibriTTS\1226\1226_141268_000017_000001_006620.wav,real,1226,0,6.448,LibriTTS,1226_141268_000017_000001
train\real\LibriTTS\5246\5246_30101_000061_000001_006621.wav,real,5246,0,7.728,LibriTTS,5246_30101_000061_000001
train\real\LibriTTS\5246\5246_30101_000061_000001_006622.wav,real,5246,0,5.391,LibriTTS,5246_30101_000061_000001
train\real\LibriTTS\4854\4854_24731_000030_000003_006623.wav,real,4854,0,6.451,LibriTTS,4854_24731_000030_000003
train\real\LibriTTS\4854\4854_24731_000030_000003_006624.wav,real,4854,0,5.093,LibriTTS,4854_24731_000030_000003
train\real\LibriTTS\204\204_287139_000017_000000_006625.wav,real,204,0,5.96,LibriTTS,204_287139_000017_000000
train\real\LibriTTS\1874\1874_165702_000024_000000_006626.wav,real,1874,0,5.922,LibriTTS,1874_165702_000024_000000
train\real\LibriTTS\3307\3307_145145_000044_000004_006627.wav,real,3307,0,5.469,LibriTTS,3307_145145_000044_000004
train\real\LibriTTS\6235\6235_36641_000048_000003_006628.wav,real,6235,0,7.835,LibriTTS,6235_36641_000048_000003
train\real\LibriTTS\6235\6235_36641_000048_000003_006629.wav,real,6235,0,6.435,LibriTTS,6235_36641_000048_000003
train\real\LibriTTS\7460\7460_92002_000028_000011_006630.wav,real,7460,0,9.697,LibriTTS,7460_92002_000028_000011
train\real\LibriTTS\7460\7460_92002_000028_000011_006631.wav,real,7460,0,5.757,LibriTTS,7460_92002_000028_000011
train\real\LibriTTS\7730\7730_304535_000016_000003_006632.wav,real,7730,0,5.289,LibriTTS,7730_304535_000016_000003
train\real\LibriTTS\8605\8605_292138_000019_000000_006633.wav,real,8605,0,5.027,LibriTTS,8605_292138_000019_000000
train\real\LibriTTS\3927\3927_6557_000022_000010_006634.wav,real,3927,0,6.409,LibriTTS,3927_6557_000022_000010
train\real\LibriTTS\7949\7949_39970_000004_000017_006635.wav,real,7949,0,7.319,LibriTTS,7949_39970_000004_000017
train\real\LibriTTS\6458\6458_232057_000024_000001_006636.wav,real,6458,0,6.59,LibriTTS,6458_232057_000024_000001
train\real\LibriTTS\4289\4289_12723_000021_000002_006637.wav,real,4289,0,5.069,LibriTTS,4289_12723_000021_000002
train\real\LibriTTS\2004\2004_147967_000026_000003_006638.wav,real,2004,0,6.146,LibriTTS,2004_147967_000026_000003
train\real\LibriTTS\3380\3380_6175_000006_000002_006639.wav,real,3380,0,5.01,LibriTTS,3380_6175_000006_000002
train\real\LibriTTS\209\209_4731_000003_000000_006640.wav,real,209,0,5.712,LibriTTS,209_4731_000003_000000
train\real\LibriTTS\209\209_4731_000003_000000_006641.wav,real,209,0,9.046,LibriTTS,209_4731_000003_000000
train\real\LibriTTS\209\209_4731_000003_000000_006642.wav,real,209,0,7.365,LibriTTS,209_4731_000003_000000
train\real\LibriTTS\224\224_129790_000058_000003_006643.wav,real,224,0,5.291,LibriTTS,224_129790_000058_000003
train\real\LibriTTS\7994\7994_258960_000029_000007_006644.wav,real,7994,0,8.64,LibriTTS,7994_258960_000029_000007
train\real\LibriTTS\1923\1923_161972_000021_000000_006645.wav,real,1923,0,5.577,LibriTTS,1923_161972_000021_000000
train\real\LibriTTS\1923\1923_161972_000021_000000_006646.wav,real,1923,0,5.011,LibriTTS,1923_161972_000021_000000
train\real\LibriTTS\8222\8222_274378_000003_000007_006647.wav,real,8222,0,6.316,LibriTTS,8222_274378_000003_000007
train\real\LibriTTS\1365\1365_134830_000070_000002_006648.wav,real,1365,0,5.916,LibriTTS,1365_134830_000070_000002
train\real\LibriTTS\1337\1337_10674_000006_000001_006649.wav,real,1337,0,6.753,LibriTTS,1337_10674_000006_000001
train\real\LibriTTS\1337\1337_10674_000006_000001_006650.wav,real,1337,0,8.153,LibriTTS,1337_10674_000006_000001
train\real\LibriTTS\1061\1061_146197_000029_000001_006651.wav,real,1061,0,9.131,LibriTTS,1061_146197_000029_000001
train\real\LibriTTS\3082\3082_165428_000046_000000_006652.wav,real,3082,0,6.151,LibriTTS,3082_165428_000046_000000
train\real\LibriTTS\7095\7095_88483_000012_000002_006653.wav,real,7095,0,5.727,LibriTTS,7095_88483_000012_000002
train\real\LibriTTS\6104\6104_58845_000033_000001_006654.wav,real,6104,0,5.238,LibriTTS,6104_58845_000033_000001
train\real\LibriTTS\8183\8183_118119_000011_000000_006655.wav,real,8183,0,6.051,LibriTTS,8183_118119_000011_000000
train\real\LibriTTS\8183\8183_118119_000011_000000_006656.wav,real,8183,0,7.281,LibriTTS,8183_118119_000011_000000
train\real\LibriTTS\7128\7128_84121_000060_000002_006657.wav,real,7128,0,9.173,LibriTTS,7128_84121_000060_000002
train\real\LibriTTS\7128\7128_84121_000060_000002_006658.wav,real,7128,0,6.439,LibriTTS,7128_84121_000060_000002
train\real\LibriTTS\1509\1509_145699_000020_000002_006659.wav,real,1509,0,6.329,LibriTTS,1509_145699_000020_000002
train\real\LibriTTS\8050\8050_110238_000075_000001_006660.wav,real,8050,0,5.34,LibriTTS,8050_110238_000075_000001
train\real\LibriTTS\3638\3638_758_000062_000010_006661.wav,real,3638,0,5.274,LibriTTS,3638_758_000062_000010
train\real\LibriTTS\6300\6300_39661_000010_000002_006662.wav,real,6300,0,5.037,LibriTTS,6300_39661_000010_000002
train\real\LibriTTS\7553\7553_101289_000020_000000_006663.wav,real,7553,0,6.036,LibriTTS,7553_101289_000020_000000
train\real\LibriTTS\7030\7030_64588_000010_000005_006664.wav,real,7030,0,6.831,LibriTTS,7030_64588_000010_000005
train\real\LibriTTS\4899\4899_32637_000009_000000_006665.wav,real,4899,0,5.315,LibriTTS,4899_32637_000009_000000
train\real\LibriTTS\3307\3307_145145_000045_000002_006666.wav,real,3307,0,8.39,LibriTTS,3307_145145_000045_000002
train\real\LibriTTS\6927\6927_87732_000014_000004_006667.wav,real,6927,0,5.301,LibriTTS,6927_87732_000014_000004
train\real\LibriTTS\3717\3717_21493_000011_000000_006668.wav,real,3717,0,6.263,LibriTTS,3717_21493_000011_000000
train\real\LibriTTS\7995\7995_280250_000033_000007_006669.wav,real,7995,0,5.018,LibriTTS,7995_280250_000033_000007
train\real\LibriTTS\8825\8825_292253_000031_000001_006670.wav,real,8825,0,5.586,LibriTTS,8825_292253_000031_000001
train\real\LibriTTS\5400\5400_3587_000105_000000_006671.wav,real,5400,0,5.107,LibriTTS,5400_3587_000105_000000
train\real\LibriTTS\166\166_352_000003_000010_006672.wav,real,166,0,9.8,LibriTTS,166_352_000003_000010
train\real\LibriTTS\510\510_130103_000012_000001_006673.wav,real,510,0,6.749,LibriTTS,510_130103_000012_000001
train\real\LibriTTS\510\510_130103_000012_000001_006674.wav,real,510,0,5.295,LibriTTS,510_130103_000012_000001
train\real\LibriTTS\5126\5126_27504_000028_000000_006675.wav,real,5126,0,5.168,LibriTTS,5126_27504_000028_000000
